filename,scene_label,identifier,source_label
audio/street_pedestrian-vienna-160-4892-a.wav,street_pedestrian,vienna-160,a
audio/street_pedestrian-vienna-160-4893-a.wav,street_pedestrian,vienna-160,a
audio/street_pedestrian-vienna-160-4894-a.wav,street_pedestrian,vienna-160,a
audio/street_pedestrian-vienna-160-4895-a.wav,street_pedestrian,vienna-160,a
audio/street_pedestrian-vienna-160-4896-a.wav,street_pedestrian,vienna-160,a
audio/street_pedestrian-vienna-160-4897-a.wav,street_pedestrian,vienna-160,a
audio/street_pedestrian-vienna-160-4898-a.wav,street_pedestrian,vienna-160,a
audio/street_pedestrian-vienna-160-4899-a.wav,street_pedestrian,vienna-160,a
audio/street_pedestrian-vienna-160-4900-a.wav,street_pedestrian,vienna-160,a
audio/street_pedestrian-milan-1096-40160-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-40172-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-40335-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-40534-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-40704-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-40863-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-40941-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-41141-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-41523-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-41707-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-41893-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-42039-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-42069-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-42565-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-42773-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-42826-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-42850-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-43064-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-43079-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-43415-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-43564-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-43580-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-43620-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-43840-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-43883-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-43912-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-43942-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-44024-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-milan-1096-44079-a.wav,street_pedestrian,milan-1096,a
audio/street_pedestrian-barcelona-141-4288-b.wav,street_pedestrian,barcelona-141,b
audio/street_pedestrian-barcelona-141-4292-b.wav,street_pedestrian,barcelona-141,b
audio/street_pedestrian-barcelona-141-4293-b.wav,street_pedestrian,barcelona-141,b
audio/street_pedestrian-barcelona-145-4378-b.wav,street_pedestrian,barcelona-145,b
audio/street_pedestrian-helsinki-146-4410-b.wav,street_pedestrian,helsinki-146,b
audio/street_pedestrian-helsinki-146-4426-b.wav,street_pedestrian,helsinki-146,b
audio/street_pedestrian-helsinki-147-4461-b.wav,street_pedestrian,helsinki-147,b
audio/street_pedestrian-helsinki-146-4401-b.wav,street_pedestrian,helsinki-146,b
audio/street_pedestrian-helsinki-147-4450-b.wav,street_pedestrian,helsinki-147,b
audio/street_pedestrian-helsinki-147-4458-b.wav,street_pedestrian,helsinki-147,b
audio/street_pedestrian-helsinki-147-4431-b.wav,street_pedestrian,helsinki-147,b
audio/street_pedestrian-lisbon-1099-40958-b.wav,street_pedestrian,lisbon-1099,b
audio/street_pedestrian-lisbon-1099-40169-b.wav,street_pedestrian,lisbon-1099,b
audio/street_pedestrian-lisbon-1004-43044-b.wav,street_pedestrian,lisbon-1004,b
audio/street_pedestrian-london-149-4533-b.wav,street_pedestrian,london-149,b
audio/street_pedestrian-london-151-4579-b.wav,street_pedestrian,london-151,b
audio/street_pedestrian-london-151-4591-b.wav,street_pedestrian,london-151,b
audio/street_pedestrian-london-150-4544-b.wav,street_pedestrian,london-150,b
audio/street_pedestrian-london-149-4532-b.wav,street_pedestrian,london-149,b
audio/street_pedestrian-london-150-4545-b.wav,street_pedestrian,london-150,b
audio/street_pedestrian-london-149-4510-b.wav,street_pedestrian,london-149,b
audio/street_pedestrian-lyon-1047-40098-b.wav,street_pedestrian,lyon-1047,b
audio/street_pedestrian-lyon-1047-41907-b.wav,street_pedestrian,lyon-1047,b
audio/street_pedestrian-lyon-1047-43726-b.wav,street_pedestrian,lyon-1047,b
audio/street_pedestrian-lyon-1047-42521-b.wav,street_pedestrian,lyon-1047,b
audio/street_pedestrian-lyon-1003-41894-b.wav,street_pedestrian,lyon-1003,b
audio/street_pedestrian-lyon-1072-43403-b.wav,street_pedestrian,lyon-1072,b
audio/street_pedestrian-lyon-1072-42548-b.wav,street_pedestrian,lyon-1072,b
audio/street_pedestrian-milan-1096-42039-b.wav,street_pedestrian,milan-1096,b
audio/street_pedestrian-milan-1096-40704-b.wav,street_pedestrian,milan-1096,b
audio/street_pedestrian-paris-153-4650-b.wav,street_pedestrian,paris-153,b
audio/street_pedestrian-paris-153-4649-b.wav,street_pedestrian,paris-153,b
audio/street_pedestrian-paris-153-4641-b.wav,street_pedestrian,paris-153,b
audio/street_pedestrian-paris-152-4607-b.wav,street_pedestrian,paris-152,b
audio/street_pedestrian-paris-153-4647-b.wav,street_pedestrian,paris-153,b
audio/street_pedestrian-paris-152-4608-b.wav,street_pedestrian,paris-152,b
audio/street_pedestrian-prague-1051-40068-b.wav,street_pedestrian,prague-1051,b
audio/street_pedestrian-prague-1051-40130-b.wav,street_pedestrian,prague-1051,b
audio/street_pedestrian-prague-1037-40998-b.wav,street_pedestrian,prague-1037,b
audio/street_pedestrian-prague-1037-42972-b.wav,street_pedestrian,prague-1037,b
audio/street_pedestrian-prague-1051-41174-b.wav,street_pedestrian,prague-1051,b
audio/street_pedestrian-prague-1037-41296-b.wav,street_pedestrian,prague-1037,b
audio/street_pedestrian-prague-1051-42510-b.wav,street_pedestrian,prague-1051,b
audio/street_pedestrian-stockholm-156-4720-b.wav,street_pedestrian,stockholm-156,b
audio/street_pedestrian-stockholm-155-4686-b.wav,street_pedestrian,stockholm-155,b
audio/street_pedestrian-stockholm-155-4703-b.wav,street_pedestrian,stockholm-155,b
audio/street_pedestrian-stockholm-156-4748-b.wav,street_pedestrian,stockholm-156,b
audio/street_pedestrian-stockholm-156-4717-b.wav,street_pedestrian,stockholm-156,b
audio/street_pedestrian-vienna-160-4896-b.wav,street_pedestrian,vienna-160,b
audio/street_pedestrian-vienna-159-4862-b.wav,street_pedestrian,vienna-159,b
audio/street_pedestrian-vienna-160-4872-b.wav,street_pedestrian,vienna-160,b
audio/street_pedestrian-vienna-160-4889-b.wav,street_pedestrian,vienna-160,b
audio/street_pedestrian-vienna-160-4866-b.wav,street_pedestrian,vienna-160,b
audio/street_pedestrian-vienna-160-4880-b.wav,street_pedestrian,vienna-160,b
audio/street_pedestrian-helsinki-146-4389-b.wav,street_pedestrian,helsinki-146,b
audio/street_pedestrian-lisbon-1004-41839-b.wav,street_pedestrian,lisbon-1004,b
audio/street_pedestrian-london-150-4567-b.wav,street_pedestrian,london-150,b
audio/street_pedestrian-lyon-1003-42767-b.wav,street_pedestrian,lyon-1003,b
audio/street_pedestrian-barcelona-145-4381-c.wav,street_pedestrian,barcelona-145,c
audio/street_pedestrian-barcelona-141-4296-c.wav,street_pedestrian,barcelona-141,c
audio/street_pedestrian-barcelona-145-4378-c.wav,street_pedestrian,barcelona-145,c
audio/street_pedestrian-barcelona-141-4301-c.wav,street_pedestrian,barcelona-141,c
audio/street_pedestrian-barcelona-145-4374-c.wav,street_pedestrian,barcelona-145,c
audio/street_pedestrian-helsinki-147-4453-c.wav,street_pedestrian,helsinki-147,c
audio/street_pedestrian-helsinki-146-4405-c.wav,street_pedestrian,helsinki-146,c
audio/street_pedestrian-helsinki-146-4390-c.wav,street_pedestrian,helsinki-146,c
audio/street_pedestrian-helsinki-147-4463-c.wav,street_pedestrian,helsinki-147,c
audio/street_pedestrian-helsinki-146-4396-c.wav,street_pedestrian,helsinki-146,c
audio/street_pedestrian-helsinki-146-4417-c.wav,street_pedestrian,helsinki-146,c
audio/street_pedestrian-helsinki-147-4443-c.wav,street_pedestrian,helsinki-147,c
audio/street_pedestrian-lisbon-1004-42754-c.wav,street_pedestrian,lisbon-1004,c
audio/street_pedestrian-lisbon-1004-42477-c.wav,street_pedestrian,lisbon-1004,c
audio/street_pedestrian-lisbon-1004-41607-c.wav,street_pedestrian,lisbon-1004,c
audio/street_pedestrian-lisbon-1004-43379-c.wav,street_pedestrian,lisbon-1004,c
audio/street_pedestrian-lisbon-1004-43569-c.wav,street_pedestrian,lisbon-1004,c
audio/street_pedestrian-london-151-4584-c.wav,street_pedestrian,london-151,c
audio/street_pedestrian-london-149-4512-c.wav,street_pedestrian,london-149,c
audio/street_pedestrian-london-149-4531-c.wav,street_pedestrian,london-149,c
audio/street_pedestrian-london-150-4551-c.wav,street_pedestrian,london-150,c
audio/street_pedestrian-london-150-4552-c.wav,street_pedestrian,london-150,c
audio/street_pedestrian-london-150-4560-c.wav,street_pedestrian,london-150,c
audio/street_pedestrian-london-150-4563-c.wav,street_pedestrian,london-150,c
audio/street_pedestrian-lyon-1047-42022-c.wav,street_pedestrian,lyon-1047,c
audio/street_pedestrian-lyon-1072-41909-c.wav,street_pedestrian,lyon-1072,c
audio/street_pedestrian-lyon-1072-41341-c.wav,street_pedestrian,lyon-1072,c
audio/street_pedestrian-lyon-1072-40738-c.wav,street_pedestrian,lyon-1072,c
audio/street_pedestrian-lyon-1047-40208-c.wav,street_pedestrian,lyon-1047,c
audio/street_pedestrian-lyon-1047-40098-c.wav,street_pedestrian,lyon-1047,c
audio/street_pedestrian-lyon-1072-42952-c.wav,street_pedestrian,lyon-1072,c
audio/street_pedestrian-milan-1096-40863-c.wav,street_pedestrian,milan-1096,c
audio/street_pedestrian-milan-1096-44024-c.wav,street_pedestrian,milan-1096,c
audio/street_pedestrian-paris-152-4616-c.wav,street_pedestrian,paris-152,c
audio/street_pedestrian-paris-153-4648-c.wav,street_pedestrian,paris-153,c
audio/street_pedestrian-paris-153-4621-c.wav,street_pedestrian,paris-153,c
audio/street_pedestrian-paris-153-4640-c.wav,street_pedestrian,paris-153,c
audio/street_pedestrian-paris-153-4622-c.wav,street_pedestrian,paris-153,c
audio/street_pedestrian-prague-1085-40447-c.wav,street_pedestrian,prague-1085,c
audio/street_pedestrian-prague-1051-43235-c.wav,street_pedestrian,prague-1051,c
audio/street_pedestrian-prague-1037-41660-c.wav,street_pedestrian,prague-1037,c
audio/street_pedestrian-prague-1085-41377-c.wav,street_pedestrian,prague-1085,c
audio/street_pedestrian-prague-1051-43377-c.wav,street_pedestrian,prague-1051,c
audio/street_pedestrian-prague-1037-42868-c.wav,street_pedestrian,prague-1037,c
audio/street_pedestrian-prague-1085-42296-c.wav,street_pedestrian,prague-1085,c
audio/street_pedestrian-stockholm-155-4684-c.wav,street_pedestrian,stockholm-155,c
audio/street_pedestrian-stockholm-156-4731-c.wav,street_pedestrian,stockholm-156,c
audio/street_pedestrian-stockholm-155-4709-c.wav,street_pedestrian,stockholm-155,c
audio/street_pedestrian-stockholm-155-4714-c.wav,street_pedestrian,stockholm-155,c
audio/street_pedestrian-stockholm-156-4742-c.wav,street_pedestrian,stockholm-156,c
audio/street_pedestrian-vienna-159-4845-c.wav,street_pedestrian,vienna-159,c
audio/street_pedestrian-vienna-159-4830-c.wav,street_pedestrian,vienna-159,c
audio/street_pedestrian-helsinki-146-4420-c.wav,street_pedestrian,helsinki-146,c
audio/street_pedestrian-lisbon-1099-40654-c.wav,street_pedestrian,lisbon-1099,c
audio/street_pedestrian-london-149-4520-c.wav,street_pedestrian,london-149,c
audio/street_pedestrian-lyon-1047-42521-c.wav,street_pedestrian,lyon-1047,c
audio/street_pedestrian-barcelona-145-4378-s1.wav,street_pedestrian,barcelona-145,s1
audio/street_pedestrian-barcelona-145-4385-s1.wav,street_pedestrian,barcelona-145,s1
audio/street_pedestrian-barcelona-141-4288-s1.wav,street_pedestrian,barcelona-141,s1
audio/street_pedestrian-helsinki-146-4418-s1.wav,street_pedestrian,helsinki-146,s1
audio/street_pedestrian-helsinki-146-4397-s1.wav,street_pedestrian,helsinki-146,s1
audio/street_pedestrian-helsinki-146-4389-s1.wav,street_pedestrian,helsinki-146,s1
audio/street_pedestrian-helsinki-147-4432-s1.wav,street_pedestrian,helsinki-147,s1
audio/street_pedestrian-helsinki-147-4428-s1.wav,street_pedestrian,helsinki-147,s1
audio/street_pedestrian-helsinki-146-4407-s1.wav,street_pedestrian,helsinki-146,s1
audio/street_pedestrian-helsinki-146-4402-s1.wav,street_pedestrian,helsinki-146,s1
audio/street_pedestrian-lisbon-1099-41947-s1.wav,street_pedestrian,lisbon-1099,s1
audio/street_pedestrian-lisbon-1099-42873-s1.wav,street_pedestrian,lisbon-1099,s1
audio/street_pedestrian-lisbon-1004-43569-s1.wav,street_pedestrian,lisbon-1004,s1
audio/street_pedestrian-lisbon-1099-41332-s1.wav,street_pedestrian,lisbon-1099,s1
audio/street_pedestrian-london-149-4512-s1.wav,street_pedestrian,london-149,s1
audio/street_pedestrian-london-149-4516-s1.wav,street_pedestrian,london-149,s1
audio/street_pedestrian-london-150-4540-s1.wav,street_pedestrian,london-150,s1
audio/street_pedestrian-london-149-4532-s1.wav,street_pedestrian,london-149,s1
audio/street_pedestrian-london-151-4583-s1.wav,street_pedestrian,london-151,s1
audio/street_pedestrian-london-151-4596-s1.wav,street_pedestrian,london-151,s1
audio/street_pedestrian-london-151-4584-s1.wav,street_pedestrian,london-151,s1
audio/street_pedestrian-lyon-1047-43198-s1.wav,street_pedestrian,lyon-1047,s1
audio/street_pedestrian-lyon-1047-42022-s1.wav,street_pedestrian,lyon-1047,s1
audio/street_pedestrian-lyon-1072-43418-s1.wav,street_pedestrian,lyon-1072,s1
audio/street_pedestrian-lyon-1072-43427-s1.wav,street_pedestrian,lyon-1072,s1
audio/street_pedestrian-lyon-1047-43224-s1.wav,street_pedestrian,lyon-1047,s1
audio/street_pedestrian-lyon-1072-41815-s1.wav,street_pedestrian,lyon-1072,s1
audio/street_pedestrian-lyon-1047-40533-s1.wav,street_pedestrian,lyon-1047,s1
audio/street_pedestrian-milan-1096-40160-s1.wav,street_pedestrian,milan-1096,s1
audio/street_pedestrian-milan-1096-43883-s1.wav,street_pedestrian,milan-1096,s1
audio/street_pedestrian-paris-153-4641-s1.wav,street_pedestrian,paris-153,s1
audio/street_pedestrian-paris-153-4629-s1.wav,street_pedestrian,paris-153,s1
audio/street_pedestrian-paris-153-4648-s1.wav,street_pedestrian,paris-153,s1
audio/street_pedestrian-paris-153-4627-s1.wav,street_pedestrian,paris-153,s1
audio/street_pedestrian-paris-153-4635-s1.wav,street_pedestrian,paris-153,s1
audio/street_pedestrian-paris-153-4639-s1.wav,street_pedestrian,paris-153,s1
audio/street_pedestrian-paris-153-4631-s1.wav,street_pedestrian,paris-153,s1
audio/street_pedestrian-prague-1051-42206-s1.wav,street_pedestrian,prague-1051,s1
audio/street_pedestrian-prague-1037-41988-s1.wav,street_pedestrian,prague-1037,s1
audio/street_pedestrian-prague-1051-41174-s1.wav,street_pedestrian,prague-1051,s1
audio/street_pedestrian-prague-1085-41265-s1.wav,street_pedestrian,prague-1085,s1
audio/street_pedestrian-prague-1051-43622-s1.wav,street_pedestrian,prague-1051,s1
audio/street_pedestrian-prague-1037-40827-s1.wav,street_pedestrian,prague-1037,s1
audio/street_pedestrian-prague-1085-43156-s1.wav,street_pedestrian,prague-1085,s1
audio/street_pedestrian-stockholm-155-4687-s1.wav,street_pedestrian,stockholm-155,s1
audio/street_pedestrian-stockholm-156-4721-s1.wav,street_pedestrian,stockholm-156,s1
audio/street_pedestrian-stockholm-156-4720-s1.wav,street_pedestrian,stockholm-156,s1
audio/street_pedestrian-vienna-159-4846-s1.wav,street_pedestrian,vienna-159,s1
audio/street_pedestrian-vienna-160-4881-s1.wav,street_pedestrian,vienna-160,s1
audio/street_pedestrian-vienna-160-4886-s1.wav,street_pedestrian,vienna-160,s1
audio/street_pedestrian-vienna-160-4865-s1.wav,street_pedestrian,vienna-160,s1
audio/street_pedestrian-vienna-159-4839-s1.wav,street_pedestrian,vienna-159,s1
audio/street_pedestrian-vienna-159-4852-s1.wav,street_pedestrian,vienna-159,s1
audio/street_pedestrian-barcelona-145-4386-s1.wav,street_pedestrian,barcelona-145,s1
audio/street_pedestrian-helsinki-146-4396-s1.wav,street_pedestrian,helsinki-146,s1
audio/street_pedestrian-london-151-4594-s1.wav,street_pedestrian,london-151,s1
audio/street_pedestrian-lyon-1072-41790-s1.wav,street_pedestrian,lyon-1072,s1
audio/street_pedestrian-barcelona-141-4286-s2.wav,street_pedestrian,barcelona-141,s2
audio/street_pedestrian-barcelona-141-4304-s2.wav,street_pedestrian,barcelona-141,s2
audio/street_pedestrian-barcelona-145-4382-s2.wav,street_pedestrian,barcelona-145,s2
audio/street_pedestrian-helsinki-146-4422-s2.wav,street_pedestrian,helsinki-146,s2
audio/street_pedestrian-helsinki-147-4461-s2.wav,street_pedestrian,helsinki-147,s2
audio/street_pedestrian-helsinki-146-4413-s2.wav,street_pedestrian,helsinki-146,s2
audio/street_pedestrian-helsinki-147-4439-s2.wav,street_pedestrian,helsinki-147,s2
audio/street_pedestrian-helsinki-146-4423-s2.wav,street_pedestrian,helsinki-146,s2
audio/street_pedestrian-helsinki-147-4437-s2.wav,street_pedestrian,helsinki-147,s2
audio/street_pedestrian-helsinki-146-4393-s2.wav,street_pedestrian,helsinki-146,s2
audio/street_pedestrian-lisbon-1004-43800-s2.wav,street_pedestrian,lisbon-1004,s2
audio/street_pedestrian-lisbon-1004-41675-s2.wav,street_pedestrian,lisbon-1004,s2
audio/street_pedestrian-lisbon-1004-40039-s2.wav,street_pedestrian,lisbon-1004,s2
audio/street_pedestrian-lisbon-1099-40523-s2.wav,street_pedestrian,lisbon-1099,s2
audio/street_pedestrian-london-150-4552-s2.wav,street_pedestrian,london-150,s2
audio/street_pedestrian-london-151-4594-s2.wav,street_pedestrian,london-151,s2
audio/street_pedestrian-london-151-4587-s2.wav,street_pedestrian,london-151,s2
audio/street_pedestrian-london-149-4530-s2.wav,street_pedestrian,london-149,s2
audio/street_pedestrian-london-150-4534-s2.wav,street_pedestrian,london-150,s2
audio/street_pedestrian-london-149-4506-s2.wav,street_pedestrian,london-149,s2
audio/street_pedestrian-london-149-4528-s2.wav,street_pedestrian,london-149,s2
audio/street_pedestrian-lyon-1047-41419-s2.wav,street_pedestrian,lyon-1047,s2
audio/street_pedestrian-lyon-1047-43302-s2.wav,street_pedestrian,lyon-1047,s2
audio/street_pedestrian-lyon-1072-42732-s2.wav,street_pedestrian,lyon-1072,s2
audio/street_pedestrian-lyon-1072-43350-s2.wav,street_pedestrian,lyon-1072,s2
audio/street_pedestrian-lyon-1047-40848-s2.wav,street_pedestrian,lyon-1047,s2
audio/street_pedestrian-lyon-1047-43224-s2.wav,street_pedestrian,lyon-1047,s2
audio/street_pedestrian-lyon-1072-41637-s2.wav,street_pedestrian,lyon-1072,s2
audio/street_pedestrian-milan-1096-40335-s2.wav,street_pedestrian,milan-1096,s2
audio/street_pedestrian-milan-1096-44024-s2.wav,street_pedestrian,milan-1096,s2
audio/street_pedestrian-paris-152-4609-s2.wav,street_pedestrian,paris-152,s2
audio/street_pedestrian-paris-153-4645-s2.wav,street_pedestrian,paris-153,s2
audio/street_pedestrian-paris-153-4623-s2.wav,street_pedestrian,paris-153,s2
audio/street_pedestrian-prague-1051-40130-s2.wav,street_pedestrian,prague-1051,s2
audio/street_pedestrian-prague-1051-41028-s2.wav,street_pedestrian,prague-1051,s2
audio/street_pedestrian-prague-1051-41593-s2.wav,street_pedestrian,prague-1051,s2
audio/street_pedestrian-prague-1085-43156-s2.wav,street_pedestrian,prague-1085,s2
audio/street_pedestrian-prague-1085-42115-s2.wav,street_pedestrian,prague-1085,s2
audio/street_pedestrian-prague-1085-40632-s2.wav,street_pedestrian,prague-1085,s2
audio/street_pedestrian-prague-1085-41024-s2.wav,street_pedestrian,prague-1085,s2
audio/street_pedestrian-stockholm-156-4748-s2.wav,street_pedestrian,stockholm-156,s2
audio/street_pedestrian-stockholm-156-4735-s2.wav,street_pedestrian,stockholm-156,s2
audio/street_pedestrian-stockholm-156-4742-s2.wav,street_pedestrian,stockholm-156,s2
audio/street_pedestrian-stockholm-155-4684-s2.wav,street_pedestrian,stockholm-155,s2
audio/street_pedestrian-stockholm-155-4706-s2.wav,street_pedestrian,stockholm-155,s2
audio/street_pedestrian-vienna-160-4875-s2.wav,street_pedestrian,vienna-160,s2
audio/street_pedestrian-vienna-160-4882-s2.wav,street_pedestrian,vienna-160,s2
audio/street_pedestrian-vienna-160-4883-s2.wav,street_pedestrian,vienna-160,s2
audio/street_pedestrian-vienna-160-4866-s2.wav,street_pedestrian,vienna-160,s2
audio/street_pedestrian-helsinki-147-4433-s2.wav,street_pedestrian,helsinki-147,s2
audio/street_pedestrian-lisbon-1004-41446-s2.wav,street_pedestrian,lisbon-1004,s2
audio/street_pedestrian-london-150-4535-s2.wav,street_pedestrian,london-150,s2
audio/street_pedestrian-lyon-1072-43836-s2.wav,street_pedestrian,lyon-1072,s2
audio/street_pedestrian-barcelona-141-4297-s3.wav,street_pedestrian,barcelona-141,s3
audio/street_pedestrian-barcelona-145-4375-s3.wav,street_pedestrian,barcelona-145,s3
audio/street_pedestrian-barcelona-145-4371-s3.wav,street_pedestrian,barcelona-145,s3
audio/street_pedestrian-barcelona-145-4373-s3.wav,street_pedestrian,barcelona-145,s3
audio/street_pedestrian-barcelona-141-4293-s3.wav,street_pedestrian,barcelona-141,s3
audio/street_pedestrian-barcelona-141-4304-s3.wav,street_pedestrian,barcelona-141,s3
audio/street_pedestrian-helsinki-147-4437-s3.wav,street_pedestrian,helsinki-147,s3
audio/street_pedestrian-helsinki-146-4411-s3.wav,street_pedestrian,helsinki-146,s3
audio/street_pedestrian-helsinki-147-4440-s3.wav,street_pedestrian,helsinki-147,s3
audio/street_pedestrian-helsinki-147-4444-s3.wav,street_pedestrian,helsinki-147,s3
audio/street_pedestrian-helsinki-146-4394-s3.wav,street_pedestrian,helsinki-146,s3
audio/street_pedestrian-helsinki-146-4403-s3.wav,street_pedestrian,helsinki-146,s3
audio/street_pedestrian-helsinki-146-4426-s3.wav,street_pedestrian,helsinki-146,s3
audio/street_pedestrian-lisbon-1004-40004-s3.wav,street_pedestrian,lisbon-1004,s3
audio/street_pedestrian-lisbon-1004-41839-s3.wav,street_pedestrian,lisbon-1004,s3
audio/street_pedestrian-london-151-4605-s3.wav,street_pedestrian,london-151,s3
audio/street_pedestrian-london-149-4524-s3.wav,street_pedestrian,london-149,s3
audio/street_pedestrian-london-150-4563-s3.wav,street_pedestrian,london-150,s3
audio/street_pedestrian-london-149-4497-s3.wav,street_pedestrian,london-149,s3
audio/street_pedestrian-london-151-4603-s3.wav,street_pedestrian,london-151,s3
audio/street_pedestrian-london-151-4600-s3.wav,street_pedestrian,london-151,s3
audio/street_pedestrian-london-149-4529-s3.wav,street_pedestrian,london-149,s3
audio/street_pedestrian-lyon-1047-43276-s3.wav,street_pedestrian,lyon-1047,s3
audio/street_pedestrian-lyon-1072-42426-s3.wav,street_pedestrian,lyon-1072,s3
audio/street_pedestrian-lyon-1047-42052-s3.wav,street_pedestrian,lyon-1047,s3
audio/street_pedestrian-lyon-1003-42352-s3.wav,street_pedestrian,lyon-1003,s3
audio/street_pedestrian-lyon-1047-41863-s3.wav,street_pedestrian,lyon-1047,s3
audio/street_pedestrian-lyon-1047-42134-s3.wav,street_pedestrian,lyon-1047,s3
audio/street_pedestrian-lyon-1072-40691-s3.wav,street_pedestrian,lyon-1072,s3
audio/street_pedestrian-milan-1096-42826-s3.wav,street_pedestrian,milan-1096,s3
audio/street_pedestrian-milan-1096-40863-s3.wav,street_pedestrian,milan-1096,s3
audio/street_pedestrian-milan-1096-40941-s3.wav,street_pedestrian,milan-1096,s3
audio/street_pedestrian-paris-153-4643-s3.wav,street_pedestrian,paris-153,s3
audio/street_pedestrian-paris-153-4622-s3.wav,street_pedestrian,paris-153,s3
audio/street_pedestrian-paris-152-4615-s3.wav,street_pedestrian,paris-152,s3
audio/street_pedestrian-paris-152-4608-s3.wav,street_pedestrian,paris-152,s3
audio/street_pedestrian-prague-1085-40983-s3.wav,street_pedestrian,prague-1085,s3
audio/street_pedestrian-prague-1085-40447-s3.wav,street_pedestrian,prague-1085,s3
audio/street_pedestrian-prague-1037-42740-s3.wav,street_pedestrian,prague-1037,s3
audio/street_pedestrian-prague-1085-41265-s3.wav,street_pedestrian,prague-1085,s3
audio/street_pedestrian-prague-1037-42847-s3.wav,street_pedestrian,prague-1037,s3
audio/street_pedestrian-prague-1037-41988-s3.wav,street_pedestrian,prague-1037,s3
audio/street_pedestrian-prague-1037-43888-s3.wav,street_pedestrian,prague-1037,s3
audio/street_pedestrian-stockholm-155-4685-s3.wav,street_pedestrian,stockholm-155,s3
audio/street_pedestrian-stockholm-155-4714-s3.wav,street_pedestrian,stockholm-155,s3
audio/street_pedestrian-stockholm-155-4715-s3.wav,street_pedestrian,stockholm-155,s3
audio/street_pedestrian-stockholm-155-4711-s3.wav,street_pedestrian,stockholm-155,s3
audio/street_pedestrian-stockholm-156-4718-s3.wav,street_pedestrian,stockholm-156,s3
audio/street_pedestrian-stockholm-156-4745-s3.wav,street_pedestrian,stockholm-156,s3
audio/street_pedestrian-vienna-159-4832-s3.wav,street_pedestrian,vienna-159,s3
audio/street_pedestrian-vienna-160-4889-s3.wav,street_pedestrian,vienna-160,s3
audio/street_pedestrian-vienna-160-4891-s3.wav,street_pedestrian,vienna-160,s3
audio/street_pedestrian-vienna-159-4845-s3.wav,street_pedestrian,vienna-159,s3
audio/street_pedestrian-vienna-159-4861-s3.wav,street_pedestrian,vienna-159,s3
audio/street_pedestrian-vienna-160-4885-s3.wav,street_pedestrian,vienna-160,s3
audio/street_pedestrian-vienna-160-4887-s3.wav,street_pedestrian,vienna-160,s3
audio/street_pedestrian-helsinki-146-4412-s3.wav,street_pedestrian,helsinki-146,s3
audio/street_pedestrian-lisbon-1004-43379-s3.wav,street_pedestrian,lisbon-1004,s3
audio/street_pedestrian-london-150-4536-s3.wav,street_pedestrian,london-150,s3
audio/street_pedestrian-lyon-1003-42712-s3.wav,street_pedestrian,lyon-1003,s3
audio/street_traffic-prague-1006-40006-a.wav,street_traffic,prague-1006,a
audio/street_traffic-lisbon-1008-40008-a.wav,street_traffic,lisbon-1008,a
audio/street_traffic-lyon-1029-40033-a.wav,street_traffic,lyon-1029,a
audio/street_traffic-lisbon-1008-40037-a.wav,street_traffic,lisbon-1008,a
audio/street_traffic-prague-1033-40040-a.wav,street_traffic,prague-1033,a
audio/street_traffic-prague-1033-40048-a.wav,street_traffic,prague-1033,a
audio/street_traffic-lyon-1045-40062-a.wav,street_traffic,lyon-1045,a
audio/street_traffic-lyon-1045-40081-a.wav,street_traffic,lyon-1045,a
